id,stock_code,stock_name,trade_date,is_open,open,close,high,low,volume,amount,float_cap,turnover_rate,pe_ttm,pb,created_at
mm1m2rmb121wf1ho2,688361,中科飞测,2026-01-29,1,196.000,187.320,201.320,186.270,6928485.000,1297843810,70593000000,1.84,,,2026-02-25T05:46:08.339Z
mm1m2rmbv6584nwve,688361,中科飞测,2026-01-30,1,186.000,185.050,192.880,180.970,6392949.000,1183015212,70593000000,1.68,,,2026-02-25T05:46:08.339Z
mm1m2rmbj4y4bh4hf,688361,中科飞测,2026-02-02,1,180.080,178.000,187.800,176.780,6494448.000,1156011744,70593000000,1.64,,,2026-02-25T05:46:08.339Z
mm1m2rmbdp4i989st,688361,中科飞测,2026-02-03,1,182.000,187.270,188.400,181.110,5478580.000,1025973677,70593000000,1.45,,,2026-02-25T05:46:08.339Z
mm1m2s4knzb68fm0n,002371,北方华创,2026-01-06,1,474.510,485.970,508.990,473.500,15547400,7555569978,359517000000,2.10,,,2026-02-25T05:46:08.996Z
mm1m2s4kaxbxh2to2,002371,北方华创,2026-01-07,1,493.000,515.420,523.970,493.000,17675800,9110460836,359517000000,2.53,,,2026-02-25T05:46:08.996Z
mm1m2s4kbg7qosstn,002371,北方华创,2026-01-08,1,515.420,506.670,522.000,504.530,9712900,4921235043,359517000000,1.37,,,2026-02-25T05:46:08.996Z
mm1m2s4ksmmv9yzaf,002371,北方华创,2026-01-09,1,503.000,497.500,511.080,491.000,10832300,5389069250,359517000000,1.50,,,2026-02-25T05:46:08.996Z
mm1m2s4kiasz0gyzl,002371,北方华创,2026-01-12,1,498.030,501.850,511.700,498.030,11178400,5609880040,359517000000,1.56,,,2026-02-25T05:46:08.996Z
mm1m2s4kcxwwnn9iv,002371,北方华创,2026-01-13,1,500.000,490.200,512.530,489.100,9396400,4606115280,359517000000,1.28,,,2026-02-25T05:46:08.996Z
mm1m2s4kyf3yh4ibs,002371,北方华创,2026-01-14,1,491.000,493.300,504.280,487.000,9830600,4849434980,359517000000,1.35,,,2026-02-25T05:46:08.996Z
mm1m2s4khtewc952n,002371,北方华创,2026-01-15,1,490.020,506.730,508.980,482.500,12493700,6330932601,359517000000,1.76,,,2026-02-25T05:46:08.996Z
mm1m2s4kgjmvggbgh,002371,北方华创,2026-01-16,1,513.000,523.880,534.000,511.310,14311600,7497561008,359517000000,2.09,,,2026-02-25T05:46:08.996Z
mm1m2s4kyfbfap3p1,002371,北方华创,2026-01-19,1,529.900,523.870,533.000,521.000,8184200,4287456854,359517000000,1.19,,,2026-02-25T05:46:08.996Z
mm1m2s4k18yvq999o,002371,北方华创,2026-01-20,1,521.000,514.200,531.220,511.050,7165300,3684397260,359517000000,1.02,,,2026-02-25T05:46:08.996Z
mm1m2s4knt14m3fmc,002371,北方华创,2026-01-21,1,512.990,509.690,528.800,507.680,11171200,5693848928,359517000000,1.58,,,2026-02-25T05:46:08.996Z
mm1m2s4k6g78boc8y,002371,北方华创,2026-01-22,1,515.500,500.560,517.090,498.000,9428000,4719279680,359517000000,1.31,,,2026-02-25T05:46:08.996Z
mm1m2s4kii4b3alqd,002371,北方华创,2026-01-23,1,502.000,510.370,510.880,495.000,9267300,4729751901,359517000000,1.32,,,2026-02-25T05:46:08.996Z
mm1m2s4k8lhvwyhpd,002371,北方华创,2026-01-26,1,508.100,496.220,508.100,489.000,9035200,4483446944,359517000000,1.25,,,2026-02-25T05:46:08.996Z
mm1m2s4ksypguf9u2,002371,北方华创,2026-01-27,1,494.040,497.680,507.880,493.110,7691700,3828005256,359517000000,1.06,,,2026-02-25T05:46:08.996Z
mm1m2s4kpme7y2ijd,002371,北方华创,2026-01-28,1,502.390,502.000,507.770,492.000,11882300,5964914600,359517000000,1.66,,,2026-02-25T05:46:08.996Z
mm1m2s4kqkh5gptn8,002371,北方华创,2026-01-29,1,496.980,475.370,499.000,475.000,13808000,6563908960,359517000000,1.83,,,2026-02-25T05:46:08.996Z
mm1m2s4kxwxxhe60h,002371,北方华创,2026-01-30,1,472.420,475.230,479.980,466.030,8792400,4178412252,359517000000,1.16,,,2026-02-25T05:46:08.996Z
mm1m2s4kn8rkpfba3,002371,北方华创,2026-02-02,1,471.660,461.630,473.000,461.010,9549400,4408289522,359517000000,1.23,,,2026-02-25T05:46:08.996Z
mm1m2s4kfyxu8hk5p,002371,北方华创,2026-02-03,1,466.500,472.990,476.190,462.230,9608700,4544819013,359517000000,1.26,,,2026-02-25T05:46:08.996Z
mm1m2smymrkhecya4,603160,汇顶科技,2026-01-06,1,80.060,81.650,81.770,79.940,7250500,592003325,36710000000,1.61,,,2026-02-25T05:46:09.658Z
mm1m2smyl54aqcnn0,603160,汇顶科技,2026-01-07,1,81.850,81.200,82.150,80.710,6272900,509359480,36710000000,1.39,,,2026-02-25T05:46:09.658Z
mm1m2smybmgpcy5um,603160,汇顶科技,2026-01-08,1,80.790,81.240,81.680,80.790,4901800,398222232,36710000000,1.08,,,2026-02-25T05:46:09.658Z
mm1m2smy86sfp9js7,603160,汇顶科技,2026-01-09,1,81.280,81.840,82.160,80.950,5803200,474933888,36710000000,1.29,,,2026-02-25T05:46:09.658Z
mm1m2smykjfoult12,603160,汇顶科技,2026-01-12,1,81.840,82.900,82.950,81.700,8097200,671257880,36710000000,1.83,,,2026-02-25T05:46:09.658Z
mm1m2smy4hz8b8tln,603160,汇顶科技,2026-01-13,1,82.950,80.630,83.110,80.330,9070800,731378604,36710000000,1.99,,,2026-02-25T05:46:09.658Z
mm1m2smycyzvzik73,603160,汇顶科技,2026-01-14,1,80.580,81.020,82.240,79.680,9111400,738205628,36710000000,2.01,,,2026-02-25T05:46:09.658Z
mm1m2smy7rs11uiug,603160,汇顶科技,2026-01-15,1,80.100,82.100,82.500,80.100,6755000,554585500,36710000000,1.51,,,2026-02-25T05:46:09.658Z
mm1m2smy7esk1y583,603160,汇顶科技,2026-01-16,1,82.220,83.120,83.880,81.900,9109100,757148392,36710000000,2.06,,,2026-02-25T05:46:09.658Z
mm1m2smyo1kkrgckm,603160,汇顶科技,2026-01-19,1,83.130,83.120,83.710,82.330,6775600,563187872,36710000000,1.53,,,2026-02-25T05:46:09.658Z
mm1m2smyy8t0b9obx,603160,汇顶科技,2026-01-20,1,82.850,82.980,84.280,82.240,6511300,540307674,36710000000,1.47,,,2026-02-25T05:46:09.658Z
mm1m2smym9f47p66y,603160,汇顶科技,2026-01-21,1,82.300,84.070,84.630,82.300,8193600,688835952,36710000000,1.88,,,2026-02-25T05:46:09.658Z
mm1m2smywt2vbket9,603160,汇顶科技,2026-01-22,1,84.610,83.550,84.880,83.450,5514000,460694700,36710000000,1.25,,,2026-02-25T05:46:09.658Z
mm1m2smyz8668dpzr,603160,汇顶科技,2026-01-23,1,83.520,84.650,84.660,83.500,6680900,565538185,36710000000,1.54,,,2026-02-25T05:46:09.658Z
mm1m2smynvzblr51t,603160,汇顶科技,2026-01-26,1,84.600,83.110,85.550,82.530,7210000,599223100,36710000000,1.63,,,2026-02-25T05:46:09.658Z
mm1m2smyokq7fhf8e,603160,汇顶科技,2026-01-27,1,83.000,84.360,84.960,81.500,9146700,771615612,36710000000,2.10,,,2026-02-25T05:46:09.658Z
mm1m2smyu2zs7hdzn,603160,汇顶科技,2026-01-28,1,84.400,84.770,86.240,84.260,8939000,757759030,36710000000,2.06,,,2026-02-25T05:46:09.658Z
mm1m2smyvp1km6z6w,603160,汇顶科技,2026-01-29,1,84.700,82.050,85.290,82.010,8571800,703316190,36710000000,1.92,,,2026-02-25T05:46:09.658Z
mm1m2smy8y66xpzbc,603160,汇顶科技,2026-01-30,1,81.820,80.800,82.450,79.310,7687300,621133840,36710000000,1.69,,,2026-02-25T05:46:09.658Z
mm1m2smy80y0c8dot,603160,汇顶科技,2026-02-02,1,80.180,76.680,80.490,76.650,10809600,828880128,36710000000,2.26,,,2026-02-25T05:46:09.658Z
mm1m2smy8fljfcb8d,603160,汇顶科技,2026-02-03,1,77.370,77.800,78.280,76.700,6640800,516654240,36710000000,1.41,,,2026-02-25T05:46:09.658Z
mm1m2t57dxc5mj4s4,688012,中微公司,2026-01-06,1,314.000,329.670,335.880,311.780,25382490.000,8367845478,231110000000,3.62,,,2026-02-25T05:46:10.315Z
mm1m2t57ughajg7v1,688012,中微公司,2026-01-07,1,339.880,352.340,358.900,336.680,24067287.000,8479867902,231110000000,3.67,,,2026-02-25T05:46:10.315Z
mm1m2t5744n7ep891,688012,中微公司,2026-01-08,1,348.310,345.880,356.580,343.600,16554956.000,5726028181,231110000000,2.48,,,2026-02-25T05:46:10.315Z
mm1m2t57fy610nay9,688012,中微公司,2026-01-09,1,332.430,336.680,342.000,330.800,20378587.000,6861062671,231110000000,2.97,,,2026-02-25T05:46:10.315Z
mm1m2t575knxkr4cl,688012,中微公司,2026-01-12,1,345.000,352.690,369.000,341.660,17891534.000,6310165126,231110000000,2.73,,,2026-02-25T05:46:10.315Z
mm1m2t57idswcazq4,688012,中微公司,2026-01-13,1,348.450,346.000,357.380,343.500,12762805.000,4415930530,231110000000,1.91,,,2026-02-25T05:46:10.315Z
mm1m2t57gb9jl2qty,688012,中微公司,2026-01-14,1,347.980,352.380,368.970,340.410,17215906.000,6066540956,231110000000,2.62,,,2026-02-25T05:46:10.315Z
mm1m2t57ic4rfbate,688012,中微公司,2026-01-15,1,349.420,371.000,374.550,346.500,17752256.000,6586086976,231110000000,2.85,,,2026-02-25T05:46:10.315Z
mm1m2t5768lra4alt,688012,中微公司,2026-01-16,1,377.000,377.140,397.300,373.500,26306810.000,9921350323,231110000000,4.29,,,2026-02-25T05:46:10.315Z
mm1m2t57odankk63m,688012,中微公司,2026-01-19,1,385.610,379.000,387.990,372.000,15921639.000,6034301181,231110000000,2.61,,,2026-02-25T05:46:10.315Z
mm1m2t57s6nn0cqvd,688012,中微公司,2026-01-20,1,376.000,364.320,381.870,360.500,15793393.000,5753848938,231110000000,2.49,,,2026-02-25T05:46:10.315Z
mm1m2t57tlb0xjdov,688012,中微公司,2026-01-21,1,364.000,365.000,381.120,361.260,15677590.000,5722320350,231110000000,2.48,,,2026-02-25T05:46:10.315Z
mm1m2t57xl98e904g,688012,中微公司,2026-01-22,1,369.300,353.460,370.990,349.800,14780793.000,5224419094,231110000000,2.26,,,2026-02-25T05:46:10.315Z
mm1m2t5750m0118o9,688012,中微公司,2026-01-23,1,353.490,367.550,373.880,348.350,16029419.000,5891612953,231110000000,2.55,,,2026-02-25T05:46:10.315Z
mm1m2t57do2rf0jcw,688012,中微公司,2026-01-26,1,367.000,353.110,367.000,347.180,14763216.000,5213039202,231110000000,2.26,,,2026-02-25T05:46:10.315Z
mm1m2t57j3qtg7rsi,688012,中微公司,2026-01-27,1,353.880,357.080,369.700,352.350,14202601.000,5071464765,231110000000,2.19,,,2026-02-25T05:46:10.315Z
mm1m2t576hgm7pwkt,688012,中微公司,2026-01-28,1,366.000,368.590,375.000,355.320,18429320.000,6792863059,231110000000,2.94,,,2026-02-25T05:46:10.315Z
mm1m2t57r8fg7ar3g,688012,中微公司,2026-01-29,1,365.100,347.400,365.990,347.100,17407900.000,6047504460,231110000000,2.62,,,2026-02-25T05:46:10.315Z
mm1m2t573evk7f2kb,688012,中微公司,2026-01-30,1,345.490,347.950,356.980,339.000,11304456.000,3933385465,231110000000,1.70,,,2026-02-25T05:46:10.315Z
mm1m2t57jew0uoho7,688012,中微公司,2026-02-02,1,344.490,332.680,347.000,332.320,13928364.000,4633688136,231110000000,2.00,,,2026-02-25T05:46:10.315Z
mm1m2t57gnlb0o8wc,688012,中微公司,2026-02-03,1,340.700,346.360,348.500,337.100,11157473.000,3864502348,231110000000,1.67,,,2026-02-25T05:46:10.315Z
mm1m2tnqig3pauqev,301269,华大九天,2026-01-06,1,109.370,111.360,111.580,108.680,6201000,690543360,55744000000,1.24,,,2026-02-25T05:46:10.982Z
mm1m2tnqyh7ozbzxe,301269,华大九天,2026-01-07,1,111.380,112.000,113.670,110.600,6292000,704704000,55744000000,1.26,,,2026-02-25T05:46:10.982Z
mm1m2tnqybv0lfwdm,301269,华大九天,2026-01-08,1,112.000,113.020,113.860,111.300,5644000,637884880,55744000000,1.14,,,2026-02-25T05:46:10.982Z
mm1m2tnquz8cxtqgu,301269,华大九天,2026-01-09,1,112.580,113.700,113.770,112.120,5487500,623928750,55744000000,1.12,,,2026-02-25T05:46:10.982Z
mm1m2tnqz5fdh2vrl,301269,华大九天,2026-01-12,1,111.770,115.440,115.450,110.220,10963600,1265637984,55744000000,2.27,,,2026-02-25T05:46:10.982Z
mm1m2tnqbwyrpwwmy,301269,华大九天,2026-01-13,1,115.440,113.390,119.000,113.030,10515500,1192352545,55744000000,2.14,,,2026-02-25T05:46:10.982Z
mm1m2tnqvhi7d7nvh,301269,华大九天,2026-01-14,1,113.300,116.970,119.690,113.300,12426800,1453562796,55744000000,2.61,,,2026-02-25T05:46:10.982Z
mm1m2tnqfo3gmd04i,301269,华大九天,2026-01-15,1,116.000,115.770,117.360,114.010,6846200,792584574,55744000000,1.42,,,2026-02-25T05:46:10.982Z
mm1m2tnqi7m7q2b0o,301269,华大九天,2026-01-16,1,116.360,117.600,119.250,114.300,8420800,990286080,55744000000,1.78,,,2026-02-25T05:46:10.982Z
mm1m2tnqn0d33pah9,301269,华大九天,2026-01-19,1,117.400,115.060,117.900,114.370,7417400,853446044,55744000000,1.53,,,2026-02-25T05:46:10.982Z
mm1m2tnqqq0e4cch9,301269,华大九天,2026-01-20,1,115.060,113.500,116.350,112.760,5416400,614761400,55744000000,1.10,,,2026-02-25T05:46:10.982Z
mm1m2tnqfssbapamv,301269,华大九天,2026-01-21,1,112.580,117.430,120.820,112.580,12256600,1439292538,55744000000,2.58,,,2026-02-25T05:46:10.982Z
mm1m2tnqjvayu09q8,301269,华大九天,2026-01-22,1,119.010,115.610,119.500,114.890,7219200,834611712,55744000000,1.50,,,2026-02-25T05:46:10.982Z
mm1m2tnqvsyygljun,301269,华大九天,2026-01-23,1,115.950,115.660,116.390,114.500,6137200,709828552,55744000000,1.27,,,2026-02-25T05:46:10.982Z
mm1m2tnq848j8ltwo,301269,华大九天,2026-01-26,1,115.590,111.450,116.100,110.600,7316600,815435070,55744000000,1.46,,,2026-02-25T05:46:10.982Z
mm1m2tnqbsdwue2v0,301269,华大九天,2026-01-27,1,110.790,111.180,112.690,109.000,6953100,773045658,55744000000,1.39,,,2026-02-25T05:46:10.982Z
mm1m2tnqh5pmqn0hx,301269,华大九天,2026-01-28,1,111.580,108.490,112.550,108.100,7225800,783927042,55744000000,1.41,,,2026-02-25T05:46:10.982Z
mm1m2tnq1tmsd7638,301269,华大九天,2026-01-29,1,107.980,105.110,109.200,105.000,7131900,749634009,55744000000,1.34,,,2026-02-25T05:46:10.982Z
mm1m2tnqqkesyyvss,301269,华大九天,2026-01-30,1,104.270,103.100,105.500,102.400,5667300,584298630,55744000000,1.05,,,2026-02-25T05:46:10.982Z
mm1m2tnqexfcqpp1a,301269,华大九天,2026-02-02,1,102.980,98.240,102.980,98.200,7089400,696462656,55744000000,1.25,,,2026-02-25T05:46:10.982Z
mm1m2tnq16w1o1grg,301269,华大九天,2026-02-03,1,99.500,99.590,99.900,97.660,4123500,410659365,55744000000,0.74,,,2026-02-25T05:46:10.982Z
mm1m2u5tbs5q9aom0,300567,精测电子,2026-01-06,1,93.840,103.700,105.690,93.840,25489600,2643271520,43361000000,6.10,,,2026-02-25T05:46:11.633Z
mm1m2u5t4phw8pkjy,300567,精测电子,2026-01-07,1,103.250,109.550,110.570,103.250,24046600,2634305030,43361000000,6.08,,,2026-02-25T05:46:11.633Z
mm1m2u5t3up00l523,300567,精测电子,2026-01-08,1,109.110,107.800,110.000,105.010,16277100,1754671380,43361000000,4.05,,,2026-02-25T05:46:11.633Z
mm1m2u5tu3elmneix,300567,精测电子,2026-01-09,1,105.500,107.270,109.270,103.550,14701000,1576976270,43361000000,3.64,,,2026-02-25T05:46:11.633Z
mm1m2u5tqqx1ewye0,300567,精测电子,2026-01-12,1,108.300,109.570,112.300,106.570,14121000,1547237970,43361000000,3.57,,,2026-02-25T05:46:11.633Z
mm1m2u5txnqe4p5uf,300567,精测电子,2026-01-13,1,105.840,106.000,110.400,105.270,11493900,1218353400,43361000000,2.81,,,2026-02-25T05:46:11.633Z
mm1m2u5t2x3tagtrx,300567,精测电子,2026-01-14,1,106.880,110.080,113.680,105.620,15436900,1699293952,43361000000,3.92,,,2026-02-25T05:46:11.633Z
mm1m2u5tg1u8yb7lu,300567,精测电子,2026-01-15,1,109.670,119.000,120.540,107.860,18576900,2210651100,43361000000,5.10,,,2026-02-25T05:46:11.633Z
mm1m2u5t26blro04g,300567,精测电子,2026-01-16,1,122.340,135.900,138.800,121.000,24401300,3316136670,43361000000,7.65,,,2026-02-25T05:46:11.633Z
mm1m2u5t92wdopp06,300567,精测电子,2026-01-19,1,135.280,144.410,147.600,134.000,24595400,3551821714,43361000000,8.19,,,2026-02-25T05:46:11.633Z
mm1m2u5t58wyfcp5d,300567,精测电子,2026-01-20,1,143.030,144.250,148.980,141.890,19376300,2795031275,43361000000,6.45,,,2026-02-25T05:46:11.633Z
mm1m2u5t4nenr9x70,300567,精测电子,2026-01-21,1,144.130,151.720,154.500,143.900,20318400,3082707648,43361000000,7.11,,,2026-02-25T05:46:11.633Z
mm1m2u5twvju7rp3i,300567,精测电子,2026-01-22,1,152.510,146.850,155.080,141.800,18364600,2696841510,43361000000,6.22,,,2026-02-25T05:46:11.633Z
mm1m2u5tgbw6w0ign,300567,精测电子,2026-01-23,1,148.000,145.460,148.000,138.770,18004600,2618949116,43361000000,6.04,,,2026-02-25T05:46:11.633Z
mm1m2u5t1tz0chryt,300567,精测电子,2026-01-26,1,144.000,142.500,146.500,137.000,14040700,2000799750,43361000000,4.61,,,2026-02-25T05:46:11.633Z
mm1m2u5t0dxz2u2jc,300567,精测电子,2026-01-27,1,141.000,148.970,152.310,139.000,18309200,2727521524,43361000000,6.29,,,2026-02-25T05:46:11.633Z
mm1m2u5tbthct70ey,300567,精测电子,2026-01-28,1,148.820,147.200,150.000,141.470,16869200,2483146240,43361000000,5.73,,,2026-02-25T05:46:11.633Z
mm1m2u5tckfz5u3yz,300567,精测电子,2026-01-29,1,146.720,134.000,149.000,133.000,19206500,2573671000,43361000000,5.94,,,2026-02-25T05:46:11.633Z
mm1m2u5te7lnwk2ch,300567,精测电子,2026-01-30,1,134.000,132.460,138.000,130.080,16587200,2197140512,43361000000,5.07,,,2026-02-25T05:46:11.633Z
mm1m2u5th3fe1ivxs,300567,精测电子,2026-02-02,1,132.420,127.320,133.660,127.040,14338000,1825514160,43361000000,4.21,,,2026-02-25T05:46:11.633Z
mm1m2u5t11e3vmpth,300567,精测电子,2026-02-03,1,131.000,128.490,132.800,126.680,12133100,1558982019,43361000000,3.60,,,2026-02-25T05:46:11.633Z
mm1m2uoh2hoq6y6ic,688981,中芯国际,2026-01-06,1,129.000,131.840,134.200,128.770,73069695.000,9633508589,929100000000,1.04,,,2026-02-25T05:46:12.305Z
mm1m2uohjsq6039uu,688981,中芯国际,2026-01-07,1,131.840,129.980,132.820,128.850,59804086.000,7773335098,929100000000,0.84,,,2026-02-25T05:46:12.305Z
mm1m2uohyvyfqvnfe,688981,中芯国际,2026-01-08,1,128.950,130.150,134.680,128.910,61691881.000,8029198312,929100000000,0.86,,,2026-02-25T05:46:12.305Z
mm1m2uohtwswio6t7,688981,中芯国际,2026-01-09,1,129.150,128.880,130.010,127.770,51127488.000,6589310653,929100000000,0.71,,,2026-02-25T05:46:12.305Z
mm1m2uohddj3k26xf,688981,中芯国际,2026-01-12,1,128.520,127.660,129.620,126.680,56393564.000,7199202380,929100000000,0.77,,,2026-02-25T05:46:12.305Z
mm1m2uoh01ejk7rhk,688981,中芯国际,2026-01-13,1,127.490,123.630,128.150,122.860,65207280.000,8061576026,929100000000,0.87,,,2026-02-25T05:46:12.305Z
mm1m2uoh3ktukg5zt,688981,中芯国际,2026-01-14,1,123.510,124.490,127.600,123.500,64968391.000,8087914996,929100000000,0.87,,,2026-02-25T05:46:12.305Z
mm1m2uohdhtbzg0aj,688981,中芯国际,2026-01-15,1,123.490,124.440,125.500,122.330,55660423.000,6926383038,929100000000,0.75,,,2026-02-25T05:46:12.305Z
mm1m2uohxdn0sz2xc,688981,中芯国际,2026-01-16,1,127.500,126.990,128.820,124.880,75651257.000,9606953126,929100000000,1.03,,,2026-02-25T05:46:12.305Z
mm1m2uohm2s7ldtvt,688981,中芯国际,2026-01-19,1,127.050,125.290,128.500,125.120,47753702.000,5983061324,929100000000,0.64,,,2026-02-25T05:46:12.305Z
mm1m2uohyozgzdrpi,688981,中芯国际,2026-01-20,1,125.000,122.180,125.500,121.810,50869359.000,6215218283,929100000000,0.67,,,2026-02-25T05:46:12.305Z
mm1m2uoh7ix1a6ln5,688981,中芯国际,2026-01-21,1,120.930,127.190,128.890,120.580,97052521.000,12344110146,929100000000,1.33,,,2026-02-25T05:46:12.305Z
mm1m2uohu9oc0xlxf,688981,中芯国际,2026-01-22,1,128.980,126.800,130.820,125.570,64809463.000,8217839908,929100000000,0.88,,,2026-02-25T05:46:12.305Z
mm1m2uohzg5km5w0l,688981,中芯国际,2026-01-23,1,126.800,124.960,127.370,124.030,49063104.000,6130925476,929100000000,0.66,,,2026-02-25T05:46:12.305Z
mm1m2uohgcobcw442,688981,中芯国际,2026-01-26,1,124.010,121.920,125.880,121.900,50256650.000,6127290768,929100000000,0.66,,,2026-02-25T05:46:12.305Z
mm1m2uohww2lgurkk,688981,中芯国际,2026-01-27,1,122.000,124.050,125.740,119.220,65526157.000,8128519776,929100000000,0.87,,,2026-02-25T05:46:12.305Z
mm1m2uohzksxnvkmj,688981,中芯国际,2026-01-28,1,124.990,128.550,128.990,124.990,99458326.000,12785367807,929100000000,1.38,,,2026-02-25T05:46:12.305Z
mm1m2uohtyxmnpo8u,688981,中芯国际,2026-01-29,1,127.600,122.400,127.810,122.160,71564935.000,8759548044,929100000000,0.94,,,2026-02-25T05:46:12.305Z
mm1m2uohbbd9r9gmn,688981,中芯国际,2026-01-30,1,121.330,122.970,124.940,120.070,52771906.000,6489361281,929100000000,0.70,,,2026-02-25T05:46:12.305Z
mm1m2uohadifbz97o,688981,中芯国际,2026-02-02,1,121.400,117.060,122.590,116.800,59669081.000,6984862622,929100000000,0.75,,,2026-02-25T05:46:12.305Z
mm1m2uoh17zbwh6ty,688981,中芯国际,2026-02-03,1,118.690,116.030,118.840,113.460,56176952.000,6518211741,929100000000,0.70,,,2026-02-25T05:46:12.305Z
mm1m2v6ud5e8ydmj2,300661,圣邦股份,2026-01-06,1,70.470,72.000,72.000,70.130,20747800,1493841600,43597000000,3.43,,,2026-02-25T05:46:12.966Z
mm1m2v6uc5nma2m75,300661,圣邦股份,2026-01-07,1,73.120,73.890,76.600,73.120,34206000,2527481340,43597000000,5.80,,,2026-02-25T05:46:12.966Z
mm1m2v6utkkzwgkb5,300661,圣邦股份,2026-01-08,1,73.570,72.760,73.890,72.500,16482300,1199252148,43597000000,2.75,,,2026-02-25T05:46:12.966Z
mm1m2v6u7o7cob0yw,300661,圣邦股份,2026-01-09,1,72.110,72.950,73.310,72.050,15137600,1104287920,43597000000,2.53,,,2026-02-25T05:46:12.966Z
mm1m2v6u005fzzpox,300661,圣邦股份,2026-01-12,1,73.200,73.290,73.550,72.000,20487800,1501550862,43597000000,3.44,,,2026-02-25T05:46:12.966Z
mm1m2v6u3ujoyltlg,300661,圣邦股份,2026-01-13,1,73.260,70.520,73.360,70.280,19022600,1341473752,43597000000,3.08,,,2026-02-25T05:46:12.966Z
mm1m2v6uu1yo1e11e,300661,圣邦股份,2026-01-14,1,71.010,71.150,72.420,70.180,18267000,1299697050,43597000000,2.98,,,2026-02-25T05:46:12.966Z
mm1m2v6u2rnzghe4s,300661,圣邦股份,2026-01-15,1,70.560,71.390,71.490,69.770,15785600,1126933984,43597000000,2.58,,,2026-02-25T05:46:12.966Z
mm1m2v6uj193pd4qk,300661,圣邦股份,2026-01-16,1,71.850,73.170,73.900,71.090,24701000,1807372170,43597000000,4.15,,,2026-02-25T05:46:12.966Z
mm1m2v6urdw5rxbox,300661,圣邦股份,2026-01-19,1,73.750,71.800,73.770,71.760,16839300,1209061740,43597000000,2.77,,,2026-02-25T05:46:12.966Z
mm1m2v6u52l2keeha,300661,圣邦股份,2026-01-20,1,71.780,71.930,73.180,71.220,16377100,1178004803,43597000000,2.70,,,2026-02-25T05:46:12.966Z
mm1m2v6uxf3774ddh,300661,圣邦股份,2026-01-21,1,71.010,76.080,76.370,71.010,41186000,3133430880,43597000000,7.19,,,2026-02-25T05:46:12.966Z
mm1m2v6u7urzjj5xl,300661,圣邦股份,2026-01-22,1,77.970,75.570,78.000,74.670,27348000,2066688360,43597000000,4.74,,,2026-02-25T05:46:12.966Z
mm1m2v6ukm0sw42e6,300661,圣邦股份,2026-01-23,1,76.000,76.000,76.670,74.220,22594800,1717204800,43597000000,3.94,,,2026-02-25T05:46:12.966Z
mm1m2v6u2thoho9iw,300661,圣邦股份,2026-01-26,1,75.990,74.600,77.760,73.850,23528900,1755255940,43597000000,4.03,,,2026-02-25T05:46:12.966Z
mm1m2v6ujep5bfat0,300661,圣邦股份,2026-01-27,1,74.430,77.070,78.770,73.010,35077400,2703415218,43597000000,6.20,,,2026-02-25T05:46:12.966Z
mm1m2v6uzme6sf4kl,300661,圣邦股份,2026-01-28,1,80.920,78.330,84.200,78.100,60767600,4759926108,43597000000,10.92,,,2026-02-25T05:46:12.966Z
mm1m2v6uqu5jt8yww,300661,圣邦股份,2026-01-29,1,78.450,75.450,79.330,75.260,32742400,2470414080,43597000000,5.67,,,2026-02-25T05:46:12.966Z
mm1m2v6u8jwus867m,300661,圣邦股份,2026-01-30,1,74.560,76.140,77.750,73.200,25906600,1972528524,43597000000,4.52,,,2026-02-25T05:46:12.966Z
mm1m2v6uw3nfizsan,300661,圣邦股份,2026-02-02,1,75.000,69.980,75.420,69.950,29734100,2080792318,43597000000,4.77,,,2026-02-25T05:46:12.966Z
mm1m2v6usjjezx74w,300661,圣邦股份,2026-02-03,1,71.600,71.800,73.000,70.890,18058200,1296578760,43597000000,2.97,,,2026-02-25T05:46:12.966Z
mm1m2v6u2ma1nnxch,300661,圣邦股份,2026-02-04,1,71.360,69.730,71.500,68.510,18306700,1276526191,43597000000,2.93,,,2026-02-25T05:46:12.966Z
mm1m2v6upytv54sdo,300661,圣邦股份,2026-02-05,1,68.630,70.250,70.890,68.350,13997300,983310325,43597000000,2.26,,,2026-02-25T05:46:12.966Z
mm1m2v6umtthvsobx,300661,圣邦股份,2026-02-06,1,69.500,68.750,69.800,68.570,11148800,766480000,43597000000,1.76,,,2026-02-25T05:46:12.966Z
mm1m2v6u9q3w8kf7w,300661,圣邦股份,2026-02-09,1,69.720,69.330,69.920,69.000,10202100,707311593,43597000000,1.62,,,2026-02-25T05:46:12.966Z
mm1m2v6uw4j1c02fj,300661,圣邦股份,2026-02-10,1,69.230,69.290,70.340,69.040,10757100,745359459,43597000000,1.71,,,2026-02-25T05:46:12.966Z
mm1m2v6us8kx8xjoj,300661,圣邦股份,2026-02-11,1,69.290,68.910,69.860,68.880,9756600,672327306,43597000000,1.54,,,2026-02-25T05:46:12.966Z
mm1m2v6upgjzh3af5,300661,圣邦股份,2026-02-12,1,69.120,70.080,70.800,68.920,13249800,928545984,43597000000,2.13,,,2026-02-25T05:46:12.966Z
mm1m2v6uibz6b1tdo,300661,圣邦股份,2026-02-13,1,69.560,70.410,72.400,69.500,14986600,1055206506,43597000000,2.42,,,2026-02-25T05:46:12.966Z
